6 FRAME COLUMNS							AVERAGE		PBAG CHANCE		FRAMES PAST		SECONDS ELAPSED
130	193	224	112	56	28		123.83		0.5144		18750		312.5
14	7	131	65	32	16		44.17		0.8268		18756		312.6
8	4	2	1	128	192		55.83		0.781		18762		312.7
96	48	24	12	6	3		31.5		0.8765		18768		312.8
129	64	32	16	8	4		42.17		0.8346		18774		312.9
2	1	128	64	32	16		40.5		0.8412		18780		313.0
8	4	2	1	0	0		2.5		0.9902		18786		313.1
0	0	0	0	0	128		21.33		0.9163		18792		313.2
64	32	16	8	4	2		21.0		0.9176		18798		313.3
129	64	32	16	8	4		42.17		0.8346		18804		313.4
2	129	192	96	48	24		81.83		0.6791		18810		313.5
12	6	131	65	32	16		43.67		0.8288		18816		313.6
8	4	2	129	192	224		93.17		0.6346		18822		313.7
112	56	28	14	135	67		68.67		0.7307		18828		313.8
161	80	40	20	10	133		74.0		0.7098		18834		313.9
194	97	176	88	44	22		103.5		0.5941		18840		314.0
139	69	34	17	8	4		45.17		0.8229		18846		314.1
2	129	192	224	112	184		140.5		0.449		18852		314.2
92	46	151	75	165	82		101.83		0.6007		18858		314.3
169	84	42	149	202	101		124.5		0.5118		18864		314.4
178	217	236	118	187	93		171.5		0.3275		18870		314.5
46	23	139	69	34	145		76.0		0.702		18876		314.6
200	228	114	57	156	206		160.17		0.3719		18882		314.7
231	115	185	92	46	23		115.33		0.5477		18888		314.8
139	197	226	113	184	92		158.5		0.3784		18894		314.9
46	23	11	5	2	1		14.67		0.9425		18900		315.0
0	0	0	128	192	224		90.67		0.6444		18906		315.1
112	184	92	46	151	203		131.33		0.485		18912		315.2
229	114	185	92	46	151		136.17		0.466		18918		315.3
75	37	146	201	228	114		133.5		0.4765		18924		315.4
185	220	238	119	187	93		173.67		0.319		18930		315.5
46	151	75	165	82	41		93.33		0.634		18936		315.6
148	202	229	242	121	188		188.33		0.2614		18942		315.7
94	47	151	203	101	50		107.67		0.5778		18948		315.8
25	12	6	3	1	128		29.17		0.8856		18954		315.9
192	96	176	88	44	150		124.33		0.5124		18960		316.0
75	165	82	169	84	42		102.83		0.5967		18966		316.1
149	74	37	146	201	228		139.17		0.4542		18972		316.2
114	185	220	110	55	155		139.83		0.4516		18978		316.3
77	38	147	73	36	18		64.83		0.7458		18984		316.4
9	132	194	225	240	248		174.67		0.315		18990		316.5
124	62	31	143	199	99		109.67		0.5699		18996		316.6
177	88	44	22	11	5		57.83		0.7732		19002		316.7
130	65	160	80	40	20		82.5		0.6765		19008		316.8
138	69	34	17	8	4		45.0		0.8235		19014		316.9
2	129	64	160	80	168		100.5		0.6059		19020		317.0
84	42	149	202	229	114		136.67		0.4641		19026		317.1
185	92	46	151	75	165		119.0		0.5333		19032		317.2
210	233	244	122	189	222		203.33		0.2026		19038		317.3
111	55	155	77	38	147		97.17		0.619		19044		317.4
73	36	146	73	164	210		117.0		0.5412		19050		317.5
233	244	250	253	126	63		194.83		0.2359		19056		317.6
159	207	103	179	217	236		183.5		0.2804		19062		317.7
118	59	29	142	71	35		75.67		0.7033		19068		317.8
17	8	4	130	65	32		42.67		0.8327		19074		317.9
144	200	228	114	185	92		160.5		0.3706		19080		318.0
174	215	235	245	122	189		196.67		0.2288		19086		318.1
222	239	247	123	61	158		175.0		0.3137		19092		318.2
207	103	179	89	172	214		160.67		0.3699		19098		318.3
107	181	218	109	182	91		148.0		0.4196		19104		318.4
173	86	43	21	10	5		56.33		0.7791		19110		318.5
2	1	128	64	160	208		93.83		0.632		19116		318.6
104	180	90	45	22	139		96.67		0.6209		19122		318.7
197	98	177	88	44	150		125.67		0.5072		19128		318.8
203	101	178	217	236	118		175.5		0.3118		19134		318.9
187	221	238	119	187	93		174.17		0.317		19140		319.0
46	151	75	37	18	9		56.0		0.7804		19146		319.1
132	194	225	240	248	252		215.17		0.1562		19152		319.2
126	63	159	207	103	179		139.5		0.4529		19158		319.3
217	108	54	27	13	134		92.17		0.6386		19164		319.4
67	33	144	72	36	146		83.0		0.6745		19170		319.5
73	36	146	73	36	18		63.67		0.7503		19176		319.6
137	68	162	209	104	180		143.33		0.4379		19182		319.7
90	173	214	235	245	250		201.17		0.2111		19188		319.8
253	126	191	95	175	87		154.5		0.3941		19194		319.9
43	149	202	229	242	121		164.33		0.3556		19200		320.0
188	222	111	55	155	77		134.67		0.4719		19206		320.1
38	19	137	68	162	81		84.17		0.6699		19212		320.2
168	212	106	53	154	205		149.67		0.4131		19218		320.3
102	51	153	76	38	19		73.17		0.7131		19224		320.4
137	196	98	49	152	76		118.0		0.5373		19230		320.5
38	19	9	4	2	1		12.17		0.9523		19236		320.6
0	0	0	128	192	96		69.33		0.7281		19242		320.7
48	152	76	38	147	201		110.33		0.5673		19248		320.8
100	50	153	76	38	147		94.0		0.6314		19254		320.9
73	164	82	169	212	106		134.33		0.4732		19260		321.0
181	218	109	54	155	77		132.33		0.481		19266		321.1
38	147	73	36	146	201		106.83		0.581		19272		321.2
228	242	249	252	254	255		246.67		0.0327		19278		321.3
255	127	191	223	111	183		181.67		0.2876		19284		321.4
219	109	182	91	45	150		132.67		0.4797		19290		321.5
75	37	146	73	36	146		85.5		0.6647		19296		321.6
73	36	146	73	36	146		85.0		0.6667		19302		321.7
201	100	178	217	108	182		164.33		0.3556		19308		321.8
219	237	246	251	253	254		243.33		0.0458		19314		321.9
255	255	127	63	159	79		156.33		0.3869		19320		322.0
39	147	73	164	210	105		123.0		0.5176		19326		322.1
180	218	109	182	91	173		158.83		0.3771		19332		322.2
86	43	149	74	37	18		67.83		0.734		19338		322.3
9	132	66	33	144	72		76.0		0.702		19344		322.4
164	82	41	20	10	5		53.67		0.7895		19350		322.5
2	129	64	32	144	72		73.83		0.7105		19356		322.6
36	146	201	228	114	185		151.67		0.4052		19362		322.7
92	46	151	203	101	50		107.17		0.5797		19368		322.8
153	204	102	179	89	172		149.83		0.4124		19374		322.9
214	235	117	58	157	206		164.5		0.3549		19380		323.0
103	179	217	236	246	251		205.33		0.1948		19386		323.1
125	62	31	15	7	131		61.83		0.7575		19392		323.2
193	224	240	120	188	222		197.83		0.2242		19398		323.3
111	55	27	141	70	163		94.5		0.6294		19404		323.4
209	104	180	218	109	182		167.0		0.3451		19410		323.5
219	109	182	219	237	118		180.67		0.2915		19416		323.6
59	157	206	103	179	89		132.17		0.4817		19422		323.7
172	86	43	21	10	5		56.17		0.7797		19428		323.8
130	65	32	16	136	196		95.83		0.6242		19434		323.9
98	49	24	140	70	163		90.67		0.6444		19440		324.0
209	104	52	154	205	102		137.67		0.4601		19446		324.1
179	89	172	86	171	213		151.67		0.4052		19452		324.2
234	245	250	125	62	159		179.17		0.2974		19458		324.3
79	39	147	73	36	146		86.67		0.6601		19464		324.4
201	228	242	121	188	222		200.33		0.2144		19470		324.5
239	247	123	189	94	47		156.5		0.3863		19476		324.6
151	203	101	178	89	172		149.0		0.4157		19482		324.7
86	43	21	138	69	34		65.17		0.7444		19488		324.8
17	8	4	130	65	32		42.67		0.8327		19494		324.9
144	72	164	82	169	84		119.17		0.5327		19500		325.0
170	213	106	181	90	173		155.5		0.3902		19506		325.1
214	235	245	250	253	254		241.83		0.0516		19512		325.2
255	127	191	95	47	151		144.33		0.434		19518		325.3
75	165	210	105	180	218		158.83		0.3771		19524		325.4
109	182	91	45	22	11		76.67		0.6993		19530		325.5
133	66	33	16	136	196		96.67		0.6209		19536		325.6
98	49	152	76	166	211		125.33		0.5085		19542		325.7
233	116	58	29	14	135		97.5		0.6176		19548		325.8
195	97	176	88	44	150		125.0		0.5098		19554		325.9
203	101	178	89	44	22		106.17		0.5837		19560		326.0
139	197	226	113	56	156		147.83		0.4203		19566		326.1
78	167	83	41	20	138		87.83		0.6556		19572		326.2
197	98	177	216	236	246		195.0		0.2353		19578		326.3
251	253	254	255	127	191		221.83		0.1301		19584		326.4
223	239	119	59	157	206		167.17		0.3444		19590		326.5
103	51	25	140	198	99		102.67		0.5974		19596		326.6
49	24	140	198	99	177		114.5		0.551		19602		326.7
88	172	214	235	245	122		179.33		0.2967		19608		326.8
61	158	207	231	243	121		170.17		0.3327		19614		326.9
188	94	47	151	75	37		98.67		0.6131		19620		327.0
146	73	36	18	9	132		69.0		0.7294		19626		327.1
194	97	48	152	76	38		100.83		0.6046		19632		327.2
19	137	68	162	209	104		116.5		0.5431		19638		327.3
52	26	13	134	195	225		107.5		0.5784		19644		327.4
240	120	60	30	15	135		100.0		0.6078		19650		327.5
67	33	16	8	4	2		21.67		0.915		19656		327.6
1	128	192	224	112	56		118.83		0.534		19662		327.7
28	14	7	131	193	96		78.17		0.6935		19668		327.8
48	24	12	6	3	1		15.67		0.9386		19674		327.9
128	64	32	16	8	4		42.0		0.8353		19680		328.0
130	65	32	16	8	4		42.5		0.8333		19686		328.1
2	129	64	160	80	40		79.17		0.6895		19692		328.2
20	10	133	194	225	112		115.67		0.5464		19698		328.3
56	28	14	135	67	161		76.83		0.6987		19704		328.4
208	104	52	26	141	198		121.5		0.5235		19710		328.5
99	49	24	12	6	131		53.5		0.7902		19716		328.6
65	32	144	200	100	50		98.5		0.6137		19722		328.7
153	204	230	243	249	124		200.5		0.2137		19728		328.8
62	159	79	167	211	105		130.5		0.4882		19734		328.9
180	90	173	214	107	53		136.17		0.466		19740		329.0
154	77	38	147	73	36		87.5		0.6569		19746		329.1
146	73	36	146	201	228		138.33		0.4575		19752		329.2
242	249	124	190	223	239		211.17		0.1719		19758		329.3
119	187	221	238	247	251		210.5		0.1745		19764		329.4
125	190	95	47	23	139		103.17		0.5954		19770		329.5
69	162	81	40	148	202		117.0		0.5412		19776		329.6
101	178	89	44	150	203		127.5		0.5		19782		329.7
229	114	57	28	142	199		128.17		0.4974		19788		329.8
227	113	184	92	174	215		167.5		0.3431		19794		329.9
235	117	186	93	46	151		138.0		0.4588		19800		330.0
203	101	178	89	44	150		127.5		0.5		19806		330.1
203	101	178	89	44	150		127.5		0.5		19812		330.2
203	229	242	121	60	158		168.83		0.3379		19818		330.3
207	231	115	57	28	142		130.0		0.4902		19824		330.4
199	227	113	184	220	238		196.83		0.2281		19830		330.5
247	251	125	190	95	175		180.5		0.2922		19836		330.6
215	235	117	186	93	46		148.67		0.417		19842		330.7
23	11	5	130	65	32		44.33		0.8261		19848		330.8
144	72	164	210	105	52		124.5		0.5118		19854		330.9
154	205	102	179	217	108		160.83		0.3693		19860		331.0
182	219	237	246	251	125		210.0		0.1765		19866		331.1
190	223	239	119	59	157		164.5		0.3549		19872		331.2
206	103	179	89	172	214		160.5		0.3706		19878		331.3
107	53	26	13	134	67		66.67		0.7386		19884		331.4
161	80	168	212	106	53		130.0		0.4902		19890		331.5
26	13	134	195	225	112		117.5		0.5392		19896		331.6
56	156	78	39	147	73		91.5		0.6412		19902		331.7
164	82	169	84	42	21		93.67		0.6327		19908		331.8
138	69	34	145	200	100		114.33		0.5516		19914		331.9
50	25	12	134	195	97		85.5		0.6647		19920		332.0
48	24	12	134	195	225		106.33		0.583		19926		332.1
240	248	124	62	159	207		173.33		0.3203		19932		332.2
103	51	153	76	38	147		94.67		0.6288		19938		332.3
73	164	210	105	180	90		137.0		0.4627		19944		332.4
173	214	107	181	90	45		135.0		0.4706		19950		332.5
22	139	69	34	17	136		69.5		0.7275		19956		332.6
68	162	209	232	244	122		172.83		0.3222		19962		332.7
61	30	143	199	99	177		118.17		0.5366		19968		332.8
88	44	150	203	101	178		127.33		0.5007		19974		332.9
89	172	86	171	213	234		160.83		0.3693		19980		333.0
117	58	29	14	135	67		70.0		0.7255		19986		333.1
33	16	136	68	162	209		104.0		0.5922		19992		333.2
232	244	250	253	126	191		216.0		0.1529		19998		333.3
223	111	183	219	237	246		203.17		0.2033		20004		333.4
251	125	190	95	47	23		121.83		0.5222		20010		333.5
11	133	194	97	48	152		105.83		0.585		20016		333.6
204	230	115	57	28	142		129.33		0.4928		20022		333.7
199	227	241	120	188	222		199.5		0.2176		20028		333.8
239	247	123	61	158	207		172.5		0.3235		20034		333.9
231	243	121	188	222	111		186.0		0.2706		20040		334.0
183	91	45	150	75	165		118.17		0.5366		20046		334.1
82	41	148	202	101	50		104.0		0.5922		20052		334.2
25	140	70	35	145	72		81.17		0.6817		20058		334.3
164	82	41	20	10	5		53.67		0.7895		20064		334.4
130	193	96	48	152	76		115.83		0.5458		20070		334.5
38	19	137	196	98	177		110.83		0.5654		20076		334.6
88	44	22	11	5	2		28.67		0.8876		20082		334.7
129	192	96	48	24	140		104.83		0.5889		20088		334.8
198	227	113	56	28	14		106.0		0.5843		20094		334.9
135	195	225	240	248	124		194.5		0.2373		20100		335.0
62	159	79	39	19	137		82.5		0.6765		20106		335.1
68	34	145	200	228	242		152.83		0.4007		20112		335.2
121	188	94	175	87	171		139.33		0.4536		20118		335.3
213	106	53	26	141	198		122.83		0.5183		20124		335.4
99	49	152	76	166	211		125.5		0.5078		20130		335.5
105	52	154	77	38	147		95.5		0.6255		20136		335.6
201	228	242	249	124	190		205.67		0.1935		20142		335.7
223	111	55	155	205	230		163.17		0.3601		20148		335.8
243	249	252	254	127	63		198.0		0.2235		20154		335.9
31	143	71	35	145	72		82.83		0.6752		20160		336.0
164	210	105	180	218	109		164.33		0.3556		20166		336.1
182	219	237	118	59	157		162.0		0.3647		20172		336.2
78	39	147	73	164	82		97.17		0.619		20178		336.3
41	148	74	37	146	73		86.5		0.6608		20184		336.4
36	18	9	4	2	1		11.67		0.9542		20190		336.5
0	128	64	32	144	72		73.33		0.7124		20196		336.6
36	146	201	100	50	153		114.33		0.5516		20202		336.7
76	38	147	201	228	114		134.0		0.4745		20208		336.8
185	220	110	183	91	45		139.0		0.4549		20214		336.9
22	139	69	34	145	200		101.5		0.602		20220		337.0
228	242	249	252	254	255		246.67		0.0327		20226		337.1
127	191	223	239	119	187		181.0		0.2902		20232		337.2
221	238	119	59	29	142		134.67		0.4719		20238		337.3
71	35	17	8	132	194		76.17		0.7013		20244		337.4
97	48	152	204	230	243		162.33		0.3634		20250		337.5
249	124	190	223	239	247		212.0		0.1686		20256		337.6
251	125	190	223	239	119		191.17		0.2503		20262		337.7
59	29	142	71	163	81		90.83		0.6438		20268		337.8
168	212	234	117	58	29		136.33		0.4654		20274		337.9
142	71	163	209	104	180		144.83		0.432		20280		338.0
90	45	22	11	5	130		50.5		0.802		20286		338.1
193	96	48	152	76	166		121.83		0.5222		20292		338.2
83	169	212	106	181	90		140.17		0.4503		20298		338.3
173	86	43	21	10	133		77.67		0.6954		20304		338.4
194	225	240	120	188	222		198.17		0.2229		20310		338.5
239	119	187	93	46	151		139.17		0.4542		20316		338.6
203	229	242	121	188	222		200.83		0.2124		20322		338.7
239	119	59	29	14	7		77.83		0.6948		20328		338.8
131	193	224	240	248	252		214.67		0.1582		20334		338.9
126	63	31	15	135	195		94.17		0.6307		20340		339.0
225	112	56	156	206	103		143.0		0.4392		20346		339.1
51	25	140	70	163	209		109.67		0.5699		20352		339.2
104	180	218	109	54	155		136.67		0.4641		20358		339.3
77	166	211	233	116	186		164.83		0.3536		20364		339.4
221	238	119	187	93	174		172.0		0.3255		20370		339.5
215	235	117	58	29	142		132.67		0.4797		20376		339.6
71	163	81	168	212	106		133.5		0.4765		20382		339.7
53	26	13	134	67	161		75.67		0.7033		20388		339.8
80	40	148	74	37	18		66.17		0.7405		20394		339.9
9	132	66	161	80	40		81.33		0.681		20400		340.0
148	74	37	18	137	196		101.67		0.6013		20406		340.1
98	177	88	44	150	203		126.67		0.5033		20412		340.2
101	50	153	204	102	179		131.5		0.4843		20418		340.3
217	236	246	251	125	62		189.5		0.2569		20424		340.4
159	79	39	147	201	228		142.17		0.4425		20430		340.5
242	249	252	254	127	63		197.83		0.2242		20436		340.6
31	143	199	99	177	88		122.83		0.5183		20442		340.7
172	214	107	53	154	77		129.5		0.4922		20448		340.8
166	211	233	116	186	93		167.5		0.3431		20454		340.9
46	23	139	69	162	209		108.0		0.5765		20460		341.0
104	180	90	45	150	75		107.33		0.5791		20466		341.1
165	210	233	116	58	29		135.17		0.4699		20472		341.2
14	7	3	129	192	96		73.5		0.7118		20478		341.3
48	152	76	166	83	41		94.33		0.6301		20484		341.4
20	10	133	66	161	80		78.33		0.6928		20490		341.5
168	212	106	181	218	237		187.0		0.2667		20496		341.6
246	251	253	126	191	95		193.67		0.2405		20502		341.7
175	87	171	85	170	213		150.17		0.4111		20508		341.8
234	117	186	93	174	87		148.5		0.4176		20514		341.9
171	85	42	21	10	5		55.67		0.7817		20520		342.0
2	1	128	192	96	176		99.17		0.6111		20526		342.1
88	172	86	43	149	74		102.0		0.6		20532		342.2
165	82	169	84	42	21		93.83		0.632		20538		342.3
138	197	226	241	248	124		195.67		0.2327		20544		342.4
62	31	143	71	163	81		91.83		0.6399		20550		342.5
40	20	10	5	130	65		45.0		0.8235		20556		342.6
160	208	104	52	26	13		93.83		0.632		20562		342.7
6	3	129	64	32	16		41.67		0.8366		20568		342.8
8	132	66	33	144	72		75.83		0.7026		20574		342.9
36	18	137	68	34	17		51.67		0.7974		20580		343.0
8	4	2	129	192	96		71.83		0.7183		20586		343.1
48	152	76	38	147	73		89.0		0.651		20592		343.2
36	18	137	68	34	145		73.0		0.7137		20598		343.3
200	228	114	185	220	110		176.17		0.3092		20604		343.4
183	91	173	86	171	85		131.5		0.4843		20610		343.5
42	149	202	101	178	217		148.17		0.419		20616		343.6
236	246	251	125	62	31		158.5		0.3784		20622		343.7
143	71	163	209	232	244		177.0		0.3059		20628		343.8
122	61	158	79	39	19		79.67		0.6876		20634		343.9
137	68	34	17	8	132		66.0		0.7412		20640		344.0
194	97	176	88	44	150		124.83		0.5105		20646		344.1
203	229	114	57	28	14		107.5		0.5784		20652		344.2
135	195	97	176	88	172		143.83		0.4359		20658		344.3
86	171	85	170	85	42		106.5		0.5824		20664		344.4
149	74	165	210	105	52		125.83		0.5065		20670		344.5
154	205	230	243	121	60		168.83		0.3379		20676		344.6
158	207	231	115	185	220		186.0		0.2706		20682		344.7
238	247	251	125	190	95		191.0		0.251		20688		344.8
47	151	203	101	178	89		128.17		0.4974		20694		344.9
44	150	75	37	146	73		87.5		0.6569		20700		345.0
36	146	201	100	178	89		125.0		0.5098		20706		345.1
44	150	203	229	242	249		186.17		0.2699		20712		345.2
124	190	223	239	119	59		159.0		0.3765		20718		345.3
157	206	231	243	121	188		191.0		0.251		20724		345.4
222	111	55	155	77	166		131.0		0.4863		20730		345.5
83	169	84	170	85	170		126.83		0.5026		20736		345.6
85	42	21	138	197	98		96.83		0.6203		20742		345.7
49	24	140	70	35	145		77.17		0.6974		20748		345.8
200	100	178	217	108	54		142.83		0.4399		20754		345.9
27	13	6	131	193	224		99.0		0.6118		20760		346.0
112	56	156	206	231	115		146.0		0.4275		20766		346.1
57	28	14	135	195	225		109.0		0.5725		20772		346.2
240	248	252	126	191	95		192.0		0.2471		20778		346.3
47	23	139	197	98	177		113.5		0.5549		20784		346.4
216	236	246	123	61	158		173.33		0.3203		20790		346.5
207	103	179	217	108	182		166.0		0.349		20796		346.6
91	173	214	107	53	154		132.0		0.4824		20802		346.7
205	102	51	25	12	134		88.17		0.6542		20808		346.8
67	161	208	104	180	218		156.33		0.3869		20814		346.9
237	118	59	29	14	135		98.67		0.6131		20820		347.0
195	225	240	120	188	222		198.33		0.2222		20826		347.1
239	119	59	29	14	135		99.17		0.6111		20832		347.2
195	225	240	248	252	254		235.67		0.0758		20838		347.3
255	127	63	31	143	199		136.33		0.4654		20844		347.4
227	241	248	252	254	127		224.83		0.1183		20850		347.5
63	31	15	7	131	193		73.33		0.7124		20856		347.6
96	176	216	236	246	123		182.17		0.2856		20862		347.7
61	158	207	231	243	249		191.5		0.249		20868		347.8
124	190	95	175	87	43		119.0		0.5333		20874		347.9
21	138	197	98	49	152		109.17		0.5719		20880		348.0
204	230	115	185	220	110		177.33		0.3046		20886		348.1
55	155	205	102	51	25		98.83		0.6124		20892		348.2
12	6	3	1	128	64		35.67		0.8601		20898		348.3
160	208	104	52	154	77		125.83		0.5065		20904		348.4
38	147	201	100	50	153		114.83		0.5497		20910		348.5
76	166	211	105	180	90		138.0		0.4588		20916		348.6
173	214	235	245	250	125		207.0		0.1882		20922		348.7
62	159	79	167	83	41		98.5		0.6137		20928		348.8
20	138	197	226	113	184		146.33		0.4261		20934		348.9
220	238	247	251	125	62		190.5		0.2529		20940		349.0
31	143	199	227	113	184		149.5		0.4137		20946		349.1
220	110	55	27	13	134		93.17		0.6346		20952		349.2
67	161	80	40	148	202		116.33		0.5438		20958		349.3
101	50	25	140	70	163		91.5		0.6412		20964		349.4
209	104	180	90	45	22		108.33		0.5752		20970		349.5
139	69	162	209	104	52		122.5		0.5196		20976		349.6
154	205	230	115	185	220		184.83		0.2752		20982		349.7
110	183	219	109	54	27		117.0		0.5412		20988		349.8
13	6	131	65	160	208		97.17		0.619		20994		349.9
104	180	218	237	246	123		184.67		0.2758		21000		350.0
189	94	175	215	235	117		170.83		0.3301		21006		350.1
58	29	142	199	99	49		96.0		0.6235		21012		350.2
152	204	102	51	153	204		144.33		0.434		21018		350.3
230	115	185	92	46	23		115.17		0.5484		21024		350.4
11	133	66	33	144	72		76.5		0.7		21030		350.5
36	146	73	164	82	41		90.33		0.6458		21036		350.6
20	10	133	66	33	16		46.33		0.8183		21042		350.7
8	132	66	161	208	104		113.17		0.5562		21048		350.8
180	90	173	86	171	85		130.83		0.4869		21054		350.9
42	149	74	165	210	233		145.5		0.4294		21060		351.0
244	250	253	254	255	127		230.5		0.0961		21066		351.1
191	95	175	215	107	181		160.67		0.3699		21072		351.2
218	109	182	91	45	150		132.5		0.4804		21078		351.3
75	37	18	9	4	130		45.5		0.8216		21084		351.4
65	32	144	200	100	178		119.83		0.5301		21090		351.5
217	108	182	219	237	118		180.17		0.2935		21096		351.6
