10 FRAME COLUMNS											AVERAGE		PBAG CHANCE		FRAMES PAST		SECONDS ELAPSED
191	95	175	87	171	85	170	213	234	117		153.8		0.3969		20510		341.83
186	93	174	87	171	85	42	21	10	5		87.4		0.6573		20520		342.0
2	1	128	192	96	176	88	172	86	43		98.4		0.6141		20530		342.17
149	74	165	82	169	84	42	21	138	197		112.1		0.5604		20540		342.33
226	241	248	124	62	31	143	71	163	81		139.0		0.4549		20550		342.5
40	20	10	5	130	65	160	208	104	52		79.4		0.6886		20560		342.67
26	13	6	3	129	64	32	16	8	132		42.9		0.8318		20570		342.83
66	33	144	72	36	18	137	68	34	17		62.5		0.7549		20580		343.0
8	4	2	129	192	96	48	152	76	38		74.5		0.7078		20590		343.17
147	73	36	18	137	68	34	145	200	228		108.6		0.5741		20600		343.33
114	185	220	110	183	91	173	86	171	85		141.8		0.4439		20610		343.5
42	149	202	101	178	217	236	246	251	125		174.7		0.3149		20620		343.67
62	31	143	71	163	209	232	244	122	61		133.8		0.4753		20630		343.83
158	79	39	19	137	68	34	17	8	132		69.1		0.729		20640		344.0
194	97	176	88	44	150	203	229	114	57		135.2		0.4698		20650		344.17
28	14	135	195	97	176	88	172	86	171		116.2		0.5443		20660		344.33
85	170	85	42	149	74	165	210	105	52		113.7		0.5541		20670		344.5
154	205	230	243	121	60	158	207	231	115		172.4		0.3239		20680		344.67
185	220	238	247	251	125	190	95	47	151		174.9		0.3141		20690		344.83
203	101	178	89	44	150	75	37	146	73		109.6		0.5702		20700		345.0
36	146	201	100	178	89	44	150	203	229		137.6		0.4604		20710		345.17
242	249	124	190	223	239	119	59	157	206		180.8		0.291		20720		345.33
231	243	121	188	222	111	55	155	77	166		156.9		0.3847		20730		345.5
83	169	84	170	85	170	85	42	21	138		104.7		0.5894		20740		345.67
197	98	49	24	140	70	35	145	200	100		105.8		0.5851		20750		345.83
178	217	108	54	27	13	6	131	193	224		115.1		0.5486		20760		346.0
112	56	156	206	231	115	57	28	14	135		111.0		0.5647		20770		346.17
195	225	240	248	252	126	191	95	47	23		164.2		0.3561		20780		346.33
139	197	98	177	216	236	246	123	61	158		165.1		0.3525		20790		346.5
207	103	179	217	108	182	91	173	214	107		158.1		0.38		20800		346.67
53	154	205	102	51	25	12	134	67	161		96.4		0.622		20810		346.83
208	104	180	218	237	118	59	29	14	135		130.2		0.4894		20820		347.0
195	225	240	120	188	222	239	119	59	29		163.6		0.3584		20830		347.17
14	135	195	225	240	248	252	254	255	127		194.5		0.2373		20840		347.33
63	31	143	199	227	241	248	252	254	127		178.5		0.3		20850		347.5
63	31	15	7	131	193	96	176	216	236		116.4		0.5435		20860		347.67
246	123	61	158	207	231	243	249	124	190		183.2		0.2816		20870		347.83
95	175	87	43	21	138	197	98	49	152		105.5		0.5863		20880		348.0
204	230	115	185	220	110	55	155	205	102		158.1		0.38		20890		348.17
51	25	12	6	3	1	128	64	160	208		65.8		0.742		20900		348.33
104	52	154	77	38	147	201	100	50	153		107.6		0.578		20910		348.5
76	166	211	105	180	90	173	214	235	245		169.5		0.3353		20920		348.67
250	125	62	159	79	167	83	41	20	138		112.4		0.5592		20930		348.83
197	226	113	184	220	238	247	251	125	62		186.3		0.2694		20940		349.0
31	143	199	227	113	184	220	110	55	27		130.9		0.4867		20950		349.17
13	134	67	161	80	40	148	202	101	50		99.6		0.6094		20960		349.33
25	140	70	163	209	104	180	90	45	22		104.8		0.589		20970		349.5
139	69	162	209	104	52	154	205	230	115		143.9		0.4357		20980		349.67
185	220	110	183	219	109	54	27	13	6		112.6		0.5584		20990		349.83
131	65	160	208	104	180	218	237	246	123		167.2		0.3443		21000		350.0
189	94	175	215	235	117	58	29	142	199		145.3		0.4302		21010		350.17
99	49	152	204	102	51	153	204	230	115		135.9		0.4671		21020		350.33
185	92	46	23	11	133	66	33	144	72		80.5		0.6843		21030		350.5
36	146	73	164	82	41	20	10	133	66		77.1		0.6976		21040		350.67
33	16	8	132	66	161	208	104	180	90		99.8		0.6086		21050		350.83
173	86	171	85	42	149	74	165	210	233		138.8		0.4557		21060		351.0
244	250	253	254	255	127	191	95	175	215		205.9		0.1925		21070		351.17
107	181	218	109	182	91	45	150	75	37		119.5		0.5314		21080		351.33
18	9	4	130	65	32	144	200	100	178		88.0		0.6549		21090		351.5
217	108	182	219	237	118	187	221	238	247		197.4		0.2259		21100		351.67
251	125	190	223	111	55	155	77	166	83		143.6		0.4369		21110		351.83
169	212	234	117	186	93	46	23	11	133		122.4		0.52		21120		352.0
66	33	16	136	68	162	81	168	84	170		98.4		0.6141		21130		352.17
213	106	181	90	45	22	139	197	226	241		146.0		0.4275		21140		352.33
248	124	190	223	111	55	155	77	38	147		136.8		0.4635		21150		352.5
201	228	242	121	188	222	239	119	59	157		177.6		0.3035		21160		352.67
78	39	147	201	228	242	121	188	94	47		138.5		0.4569		21170		352.83
23	11	133	66	33	16	8	132	194	97		71.3		0.7204		21180		353.0
176	88	172	86	171	213	106	53	26	141		123.2		0.5169		21190		353.17
70	163	81	168	84	170	213	234	245	250		167.8		0.342		21200		353.33
125	62	159	207	103	179	89	44	150	203		132.1		0.482		21210		353.5
101	178	89	172	214	235	245	250	125	62		167.1		0.3447		21220		353.67
31	143	199	99	49	24	140	70	35	17		80.7		0.6835		21230		353.83
136	196	226	241	120	60	158	79	167	211		159.4		0.3749		21240		354.0
233	244	122	189	94	47	23	11	5	2		97.0		0.6196		21250		354.17
129	192	96	176	216	236	246	251	125	62		172.9		0.322		21260		354.33
159	207	231	243	249	252	254	255	127	63		204.0		0.2		21270		354.5
31	15	7	131	193	224	240	248	252	254		159.5		0.3745		21280		354.67
127	63	31	143	199	227	241	120	188	222		156.1		0.3878		21290		354.83
111	55	27	13	134	195	225	112	184	220		127.6		0.4996		21300		355.0
238	119	187	93	174	215	235	245	122	61		168.9		0.3376		21310		355.17
158	79	167	83	41	148	74	37	18	9		81.4		0.6808		21320		355.33
132	194	97	48	24	140	70	35	145	72		95.7		0.6247		21330		355.5
164	82	169	84	42	21	138	197	98	177		117.2		0.5404		21340		355.67
216	108	54	27	141	198	227	113	56	28		116.8		0.542		21350		355.83
14	7	3	129	192	224	112	56	28	142		90.7		0.6443		21360		356.0
71	35	145	72	36	18	137	68	162	81		82.5		0.6765		21370		356.17
168	84	42	149	202	229	114	57	28	14		108.7		0.5737		21380		356.33
135	67	161	208	104	180	90	173	214	107		143.9		0.4357		21390		356.5
53	26	141	70	163	81	40	148	202	229		115.3		0.5478		21400		356.67
242	249	252	254	255	255	255	127	191	95		217.5		0.1471		21410		356.83
175	215	107	53	154	77	166	83	41	148		121.9		0.522		21420		357.0
202	101	50	25	12	134	67	161	80	168		100.0		0.6078		21430		357.17
84	170	213	106	53	154	205	102	179	217		148.3		0.4184		21440		357.33
236	118	59	157	206	231	115	57	28	14		122.1		0.5212		21450		357.5
7	3	129	192	224	240	120	60	158	79		121.2		0.5247		21460		357.67
39	147	201	100	50	153	76	166	83	41		105.6		0.5859		21470		357.83
148	74	165	210	233	116	186	93	46	151		142.2		0.4424		21480		358.0
75	165	210	233	116	186	221	238	119	59		162.2		0.3639		21490		358.17
157	206	231	243	121	60	158	79	39	147		144.1		0.4349		21500		358.33
73	164	210	233	116	186	93	174	87	171		150.7		0.409		21510		358.5
213	234	245	122	61	30	15	7	3	129		105.9		0.5847		21520		358.67
192	96	176	88	172	214	107	53	26	141		126.5		0.5039		21530		358.83
70	163	209	104	180	218	237	246	251	125		180.3		0.2929		21540		359.0
190	223	239	247	123	189	222	111	183	91		181.8		0.2871		21550		359.17
45	150	75	37	18	9	132	194	97	48		80.5		0.6843		21560		359.33
152	204	102	51	153	76	166	211	233	116		146.4		0.4259		21570		359.5
58	29	142	199	227	113	184	92	46	23		111.3		0.5635		21580		359.67
139	69	162	81	40	20	10	5	130	65		72.1		0.7173		21590		359.83
32	144	72	36	18	9	4	130	193	96		73.4		0.7122		21600		360.0
48	24	12	134	195	225	240	120	60	30		108.8		0.5733		21610		360.17
143	199	99	49	24	12	6	131	65	160		88.8		0.6518		21620		360.33
208	232	116	58	157	206	103	179	217	108		158.4		0.3788		21630		360.5
54	155	77	38	19	9	132	66	161	208		91.9		0.6396		21640		360.67
232	116	186	93	46	151	75	165	82	169		131.5		0.4843		21650		360.83
84	170	213	234	117	186	221	238	247	251		196.1		0.231		21660		361.0
125	62	31	143	71	163	81	168	212	106		116.2		0.5443		21670		361.17
53	154	77	166	83	169	84	42	21	10		85.9		0.6631		21680		361.33
5	2	1	128	64	32	144	72	164	82		69.4		0.7278		21690		361.5
41	20	10	133	66	161	80	40	148	74		77.3		0.6969		21700		361.67
165	210	233	244	122	189	94	175	87	171		169.0		0.3373		21710		361.83
85	42	149	202	229	242	121	188	222	239		171.9		0.3259		21720		362.0
119	187	93	46	23	139	197	226	113	184		132.7		0.4796		21730		362.17
220	110	55	27	13	6	3	129	64	32		65.9		0.7416		21740		362.33
144	200	228	114	57	156	78	167	211	233		158.8		0.3773		21750		362.5
116	58	29	14	135	67	33	144	72	36		70.4		0.7239		21760		362.67
146	201	228	242	121	60	30	143	199	99		146.9		0.4239		21770		362.83
177	88	172	86	171	85	170	85	170	213		141.7		0.4443		21780		363.0
106	181	218	109	54	27	141	198	227	113		137.4		0.4612		21790		363.17
56	156	78	39	19	137	196	226	241	120		126.8		0.5027		21800		363.33
60	158	79	39	147	201	228	114	185	92		130.3		0.489		21810		363.5
174	87	43	21	10	133	194	225	112	184		118.3		0.5361		21820		363.67
220	238	247	123	189	222	239	247	251	253		222.9		0.1259		21830		363.83
254	127	63	159	79	39	19	9	4	130		88.3		0.6537		21840		364.0
65	160	208	232	244	250	253	126	63	159		176.0		0.3098		21850		364.17
207	231	243	249	252	126	63	31	15	7		142.4		0.4416		21860		364.33
3	1	0	0	128	192	224	240	248	252		128.8		0.4949		21870		364.5
126	191	223	239	247	251	253	126	191	95		194.2		0.2384		21880		364.67
47	23	11	5	130	193	224	240	248	252		137.3		0.4616		21890		364.83
254	127	191	95	175	215	235	245	122	61		172.0		0.3255		21900		365.0
158	79	39	19	9	132	66	33	16	136		68.7		0.7306		21910		365.17
196	226	113	56	28	142	199	227	241	120		154.8		0.3929		21920		365.33
188	94	175	215	107	53	154	205	102	179		147.2		0.4227		21930		365.5
89	172	214	107	181	218	237	246	123	189		177.6		0.3035		21940		365.67
94	47	23	139	69	34	17	136	68	162		78.9		0.6906		21950		365.83
81	168	212	106	53	26	141	70	35	145		103.7		0.5933		21960		366.0
72	36	146	201	228	114	57	156	78	167		125.5		0.5078		21970		366.17
211	105	52	26	13	6	131	65	160	208		97.7		0.6169		21980		366.33
104	52	154	205	230	115	185	92	46	151		133.4		0.4769		21990		366.5
203	101	50	25	140	70	163	81	168	212		121.3		0.5243		22000		366.67
106	53	26	141	198	99	177	88	44	150		108.2		0.5757		22010		366.83
203	101	50	25	140	70	163	209	232	244		143.7		0.4365		22020		367.0
122	61	30	143	71	35	145	72	36	146		86.1		0.6624		22030		367.17
201	228	242	121	188	94	175	215	107	181		175.2		0.3129		22040		367.33
90	45	22	139	69	162	81	168	84	170		103.0		0.5961		22050		367.5
213	234	117	58	29	14	135	195	97	48		114.0		0.5529		22060		367.67
152	76	166	211	105	180	218	237	118	187		165.0		0.3529		22070		367.83
221	238	119	187	221	238	247	123	61	30		168.5		0.3392		22080		368.0
15	7	3	129	192	224	240	120	188	222		134.0		0.4745		22090		368.17
111	55	155	205	102	179	217	108	182	91		140.5		0.449		22100		368.33
45	150	203	101	178	217	108	182	91	173		144.8		0.4322		22110		368.5
214	107	181	218	237	118	59	29	14	7		118.4		0.5357		22120		368.67
3	129	192	96	176	216	108	182	91	45		123.8		0.5145		22130		368.83
22	139	197	98	177	88	172	214	235	117		145.9		0.4278		22140		369.0
186	221	238	247	251	253	254	127	191	95		206.3		0.191		22150		369.17
175	87	43	21	10	5	130	65	160	208		90.4		0.6455		22160		369.33
232	244	122	61	30	15	135	195	225	112		137.1		0.4624		22170		369.5
56	156	78	39	19	9	132	66	161	80		79.6		0.6878		22180		369.67
40	148	202	101	50	153	204	102	179	217		139.6		0.4525		22190		369.83
108	182	219	109	54	155	77	166	211	233		151.4		0.4063		22200		370.0
244	250	253	254	127	191	95	47	151	203		181.5		0.2882		22210		370.17
101	50	25	140	198	99	49	152	204	102		112.0		0.5608		22220		370.33
51	153	76	166	83	169	84	42	21	138		98.3		0.6145		22230		370.5
197	98	49	152	76	38	19	137	196	98		106.0		0.5843		22240		370.67
49	24	12	6	3	1	0	0	128	64		28.7		0.8875		22250		370.83
32	16	136	196	98	177	88	44	22	139		94.8		0.6282		22260		371.0
197	98	177	216	108	54	155	77	166	211		145.9		0.4278		22270		371.17
105	52	26	141	198	99	177	216	236	118		136.8		0.4635		22280		371.33
187	93	46	23	11	133	66	161	208	232		116.0		0.5451		22290		371.5
116	186	93	174	215	107	181	90	173	86		142.1		0.4427		22300		371.67
43	149	202	101	178	217	236	118	59	29		133.2		0.4776		22310		371.83
14	7	131	65	32	16	136	196	98	49		74.4		0.7082		22320		372.0
152	204	102	179	217	108	54	27	141	70		125.4		0.5082		22330		372.17
163	81	168	84	42	21	138	197	226	113		123.3		0.5165		22340		372.33
56	28	14	7	131	65	32	144	72	36		58.5		0.7706		22350		372.5
18	9	132	194	225	112	56	28	14	7		79.5		0.6882		22360		372.67
131	193	224	112	56	28	14	7	3	1		76.9		0.6984		22370		372.83
0	0	0	0	0	128	192	224	112	56		71.2		0.7208		22380		373.0
28	14	135	195	225	112	56	28	14	135		94.2		0.6306		22390		373.17
67	33	144	72	36	18	137	196	226	113		104.2		0.5914		22400		373.33
56	28	14	135	67	161	80	168	84	42		83.5		0.6725		22410		373.5
149	202	101	178	217	108	54	155	77	38		127.9		0.4984		22420		373.67
19	137	196	98	177	216	236	118	59	29		128.5		0.4961		22430		373.83
14	135	67	161	80	40	148	202	229	242		131.8		0.4831		22440		374.0
121	188	94	175	215	235	117	58	29	14		124.6		0.5114		22450		374.17
135	67	33	144	200	100	178	217	236	246		155.6		0.3898		22460		374.33
123	189	94	175	215	107	181	90	45	150		136.9		0.4631		22470		374.5
203	101	178	89	172	86	43	149	202	101		132.4		0.4808		22480		374.67
50	25	12	6	3	1	0	128	64	160		44.9		0.8239		22490		374.83
80	40	148	202	229	114	185	92	46	151		128.7		0.4953		22500		375.0
203	229	242	249	252	126	191	95	47	23		165.7		0.3502		22510		375.17
139	69	34	145	200	228	242	121	188	222		158.8		0.3773		22520		375.33
239	119	187	221	110	55	155	205	230	115		163.6		0.3584		22530		375.5
57	156	78	39	19	9	4	130	65	32		58.9		0.769		22540		375.67
16	136	196	226	241	120	188	94	175	215		160.7		0.3698		22550		375.83
235	245	250	253	126	191	95	47	23	11		147.6		0.4212		22560		376.0
133	194	225	240	248	252	254	127	63	159		189.5		0.2569		22570		376.17
79	167	211	233	116	186	93	174	87	43		138.9		0.4553		22580		376.33
21	138	197	98	49	24	140	198	99	177		114.1		0.5525		22590		376.5
216	108	182	219	237	118	59	29	14	135		131.7		0.4835		22600		376.67
195	97	176	88	172	214	235	117	186	93		157.3		0.3831		22610		376.83
46	151	203	229	242	121	60	158	207	103		152.0		0.4039		22620		377.0
51	25	12	134	195	225	240	248	252	254		163.6		0.3584		22630		377.17
255	255	127	63	159	207	231	243	121	188		184.9		0.2749		22640		377.33
222	111	55	27	13	134	67	161	80	168		103.8		0.5929		22650		377.5
212	234	117	58	29	142	199	227	241	120		157.9		0.3808		22660		377.67
188	94	47	151	75	37	146	201	100	50		108.9		0.5729		22670		377.83
25	140	198	99	177	216	108	54	27	141		118.5		0.5353		22680		378.0
70	35	17	8	4	2	1	128	64	160		48.9		0.8082		22690		378.17
208	104	52	26	13	6	131	193	96	48		87.7		0.6561		22700		378.33
24	12	134	195	97	176	88	44	22	139		93.1		0.6349		22710		378.5
197	226	113	56	28	14	135	67	33	16		88.5		0.6529		22720		378.67
136	68	34	145	200	228	242	249	124	62		148.8		0.4165		22730		378.83
159	79	167	211	233	244	122	189	222	111		173.7		0.3188		22740		379.0
55	27	13	6	131	65	32	144	200	228		90.1		0.6467		22750		379.17
242	249	252	254	255	255	255	255	255	127		239.9		0.0592		22760		379.33
191	223	111	55	27	13	134	67	33	144		99.8		0.6086		22770		379.5
200	228	242	121	60	158	79	167	211	233		169.9		0.3337		22780		379.67
116	186	221	110	55	27	13	134	195	225		128.2		0.4973		22790		379.83
240	120	188	222	111	183	91	45	22	139		136.1		0.4663		22800		380.0
197	98	49	152	204	230	243	121	188	94		157.6		0.382		22810		380.17
47	151	203	229	242	121	60	30	15	7		110.5		0.5667		22820		380.33
3	1	0	128	64	32	144	200	228	242		104.2		0.5914		22830		380.5
249	124	62	159	207	231	243	249	252	126		190.2		0.2541		22840		380.67
191	95	47	23	11	5	2	129	192	224		91.9		0.6396		22850		380.83
240	248	252	254	255	127	191	223	239	247		227.6		0.1075		22860		381.0
251	253	254	127	63	31	15	7	3	1		100.5		0.6059		22870		381.17
0	128	192	224	240	248	252	254	255	255		204.8		0.1969		22880		381.33
255	255	255	255	255	255	127	63	31	15		176.6		0.3075		22890		381.5
7	3	1	128	192	224	240	248	252	254		154.9		0.3925		22900		381.67
127	191	223	239	247	251	253	126	63	31		175.1		0.3133		22910		381.83
15	7	3	1	128	64	160	208	232	244		106.2		0.5835		22920		382.0
250	125	62	159	207	231	243	249	124	190		184.0		0.2784		22930		382.17
223	111	55	27	13	134	195	225	240	248		147.1		0.4231		22940		382.33
252	254	127	191	95	47	151	203	229	114		166.3		0.3478		22950		382.5
57	156	206	103	51	25	140	70	35	145		98.8		0.6125		22960		382.67
72	164	210	105	52	26	13	134	195	225		119.6		0.531		22970		382.83
112	184	92	46	23	139	69	162	209	104		114.0		0.5529		22980		383.0
52	26	13	134	67	161	208	104	52	26		84.3		0.6694		22990		383.17
13	6	3	1	0	0	0	0	128	64		21.5		0.9157		23000		383.33
160	208	104	52	26	141	70	163	209	104		123.7		0.5149		23010		383.5
52	26	141	198	227	113	184	92	46	151		123.0		0.5176		23020		383.67
75	165	210	105	52	26	141	198	99	49		112.0		0.5608		23030		383.83
24	140	70	163	81	40	148	202	229	114		121.1		0.5251		23040		384.0
185	220	238	247	251	253	254	255	127	191		222.1		0.129		23050		384.17
223	111	55	27	141	198	99	49	152	204		125.9		0.5063		23060		384.33
230	115	57	28	142	71	163	209	104	180		129.9		0.4906		23070		384.5
218	237	118	59	29	142	199	227	241	248		171.8		0.3263		23080		384.67
124	190	95	175	87	43	21	10	133	66		94.4		0.6298		23090		384.83
33	144	200	228	242	249	252	126	63	159		169.6		0.3349		23100		385.0
207	231	243	121	60	30	15	7	3	1		91.8		0.64		23110		385.17
128	192	96	48	152	204	230	115	185	92		144.2		0.4345		23120		385.33
46	151	203	229	114	57	156	78	167	83		128.4		0.4965		23130		385.5
41	148	74	37	18	137	196	226	113	56		104.6		0.5898		23140		385.67
28	142	199	99	177	88	172	86	171	213		137.5		0.4608		23150		385.83
234	117	186	221	110	183	91	45	22	11		122.0		0.5216		23160		386.0
133	194	225	240	248	252	126	63	31	143		165.5		0.351		23170		386.17
71	163	209	104	52	154	77	166	83	41		112.0		0.5608		23180		386.33
148	74	165	82	41	20	138	69	34	145		91.6		0.6408		23190		386.5
200	100	178	217	108	182	219	109	54	155		152.2		0.4031		23200		386.67
205	230	243	249	252	254	255	127	63	159		203.7		0.2012		23210		386.83
79	39	147	201	228	242	121	188	222	111		157.8		0.3812		23220		387.0
55	27	141	70	35	145	72	164	210	105		102.4		0.5984		23230		387.17
180	90	45	150	203	229	114	57	28	14		111.0		0.5647		23240		387.33
7	131	65	160	80	168	84	42	21	138		89.6		0.6486		23250		387.5
69	34	145	72	36	18	9	4	130	193		71.0		0.7216		23260		387.67
224	112	56	28	142	199	227	113	56	28		118.5		0.5353		23270		387.83
14	135	195	97	176	216	108	54	155	77		122.7		0.5188		23280		388.0
166	83	169	84	42	149	202	101	50	25		107.1		0.58		23290		388.17
140	70	163	81	40	148	74	37	18	137		90.8		0.6439		23300		388.33
196	226	241	120	60	158	207	103	179	217		170.7		0.3306		23310		388.5
236	118	187	221	238	119	59	29	14	135		135.6		0.4682		23320		388.67
67	33	16	136	196	226	241	248	252	254		166.9		0.3455		23330		388.83
255	255	255	255	127	191	223	239	119	59		197.8		0.2243		23340		389.0
29	142	71	35	17	136	196	226	113	56		102.1		0.5996		23350		389.17
156	206	103	179	217	108	182	219	237	118		172.5		0.3235		23360		389.33
59	29	142	199	227	113	184	92	174	87		130.6		0.4878		23370		389.5
171	85	170	85	42	149	74	37	146	73		103.2		0.5953		23380		389.67
36	146	201	228	114	57	28	142	199	227		137.8		0.4596		23390		389.83
113	56	28	142	199	227	113	184	220	110		139.2		0.4541		23400		390.0
183	219	109	182	91	173	86	171	85	170		146.9		0.4239		23410		390.17
85	42	21	138	197	226	113	56	156	78		111.2		0.5639		23420		390.33
39	147	73	36	146	201	100	50	25	140		95.7		0.6247		23430		390.5
198	227	241	248	124	62	31	143	199	99		157.2		0.3835		23440		390.67
49	24	12	6	3	1	128	192	224	112		75.1		0.7055		23450		390.83
56	28	142	71	163	209	104	52	26	141		99.2		0.611		23460		391.0
70	35	17	136	68	34	145	200	100	178		98.3		0.6145		23470		391.17
89	44	22	139	69	34	145	72	164	82		86.0		0.6627		23480		391.33
169	212	234	245	250	253	126	191	95	175		195.0		0.2353		23490		391.5
215	107	181	218	237	246	123	61	158	79		162.5		0.3627		23500		391.67
39	147	73	36	146	73	36	146	73	164		93.3		0.6341		23510		391.83
210	233	116	186	221	110	55	155	205	230		172.1		0.3251		23520		392.0
243	249	252	126	63	31	15	135	67	33		121.4		0.5239		23530		392.17
16	8	132	194	97	176	216	236	118	187		138.0		0.4588		23540		392.33
221	110	55	155	205	102	179	89	172	86		137.4		0.4612		23550		392.5
43	21	138	197	226	113	56	28	142	71		103.5		0.5941		23560		392.67
163	81	40	148	74	165	82	41	148	202		114.4		0.5514		23570		392.83
